,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_optimizer,param_optimizer__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
28,7.8449102401733395,0.06986150266729207,0.5150651454925537,0.01643010640932242,32,30,RMSprop,0.3,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.3}",0.512987012987013,0.6883116883116883,0.8562091503267973,0.5294117647058824,0.5816993464052288,0.633723792547322,0.1269995943911806,45
29,7.819200849533081,0.11205996159562877,0.5287748336791992,0.01804156131535473,32,30,RMSprop,0.05,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.05}",0.6038961038961039,0.512987012987013,0.869281045751634,0.6862745098039216,0.7189542483660131,0.6782785841609371,0.11920943057544618,37
30,8.474911069869995,0.13471025149233198,0.5183161735534668,0.002914090289038765,32,30,adam,0.001,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.001}",0.9675324675324676,0.9805194805194806,0.9934640522875817,0.9673202614379085,0.9738562091503268,0.9765384941855529,0.009752966249629876,1
31,8.780824995040893,0.7080316846293474,0.5229438781738281,0.0105792628986534,32,30,adam,0.01,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.01}",0.9090909090909091,0.8766233766233766,0.9019607843137255,0.5882352941176471,0.6928104575163399,0.7937441643323997,0.1298508229508882,24
32,8.585481119155883,0.5324390277966731,0.5128983497619629,0.005818050710359121,32,30,adam,0.1,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.1}",0.487012987012987,0.512987012987013,0.7189542483660131,0.5294117647058824,0.7254901960784313,0.5947712418300654,0.10495830308338201,65
33,8.387523317337036,0.15003607104155098,0.5206091403961182,0.021185652780838376,32,30,adam,0.2,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.2}",0.551948051948052,0.512987012987013,0.5359477124183006,0.5098039215686274,0.6601307189542484,0.5541634835752483,0.05518885739264497,92
34,8.333890199661255,0.043120116103065494,0.5128042697906494,0.0069375305078910494,32,30,adam,0.3,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.3}",0.512987012987013,0.512987012987013,0.49019607843137253,0.49019607843137253,0.5098039215686274,0.5032340208810797,0.010708699190142439,107
35,8.29633469581604,0.1299184681290985,0.5210933685302734,0.009432672453177877,32,30,adam,0.05,"{'batch_size': 32, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.05}",0.487012987012987,0.7922077922077922,0.5098039215686274,0.5294117647058824,0.5098039215686274,0.5656480774127833,0.11407277646543454,83
36,6.321700239181519,2.0696766043989556,0.5404646396636963,0.037101556045544916,64,15,RMSprop,0.001,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.001}",0.8831168831168831,0.8376623376623377,0.9150326797385621,0.8758169934640523,0.8758169934640523,0.8774891774891774,0.024629069008804114,14
37,4.730219984054566,0.03384612905314838,0.5123735904693604,0.008591024625146453,64,15,RMSprop,0.01,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.01}",0.5909090909090909,0.5324675324675324,0.5686274509803921,0.5098039215686274,0.673202614379085,0.5750021220609456,0.05656324149156001,76
38,4.715883731842041,0.10502592299658388,0.5040047645568848,0.005421776009462008,64,15,RMSprop,0.1,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.1}",0.551948051948052,0.5974025974025974,0.5686274509803921,0.6797385620915033,0.5294117647058824,0.5854256854256854,0.052113063743423595,71
39,4.708982276916504,0.06485376577749746,0.5072202682495117,0.01071820761235085,64,15,RMSprop,0.2,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.2}",0.7337662337662337,0.6753246753246753,0.5163398692810458,0.5620915032679739,0.6535947712418301,0.6282234105763517,0.0786039166795427,47
40,4.674133968353272,0.010510559342949753,0.5426901340484619,0.07610458387746538,64,15,RMSprop,0.3,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.3}",0.6103896103896104,0.6363636363636364,0.5163398692810458,0.7124183006535948,0.6274509803921569,0.6205924794160088,0.06277014438311586,54
41,4.741343927383423,0.05573715654802593,0.5161240577697754,0.022148414369836212,64,15,RMSprop,0.05,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.05}",0.5844155844155844,0.6948051948051948,0.6274509803921569,0.5098039215686274,0.673202614379085,0.6179356591121297,0.06613617961909808,56
42,5.443689918518066,0.20896649183157687,0.5149023056030273,0.004041825212708461,64,15,adam,0.001,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.001}",0.935064935064935,0.935064935064935,0.8888888888888888,0.9215686274509803,0.869281045751634,0.9099736864442747,0.02643499145499588,8
43,5.297575187683106,0.1439160150924158,0.5220986366271972,0.011698072135616572,64,15,adam,0.01,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.01}",0.8961038961038961,0.6558441558441559,0.8823529411764706,0.9150326797385621,0.8627450980392157,0.84241575418046,0.09483971414270183,17
44,5.783190584182739,0.970055893005428,0.5193089008331299,0.007863124639094745,64,15,adam,0.1,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.1}",0.551948051948052,0.6948051948051948,0.5359477124183006,0.5098039215686274,0.5359477124183006,0.5656905186316951,0.0659576163428053,82
45,5.355330085754394,0.1410779575534812,0.5502512931823731,0.06888108345300148,64,15,adam,0.2,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.2}",0.7402597402597403,0.8181818181818182,0.5098039215686274,0.8366013071895425,0.5294117647058824,0.6868517103811221,0.14046936508175614,33
46,5.2705882549285885,0.0444936929615747,0.5080422401428223,0.010953078861452763,64,15,adam,0.3,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.3}",0.512987012987013,0.512987012987013,0.8235294117647058,0.5294117647058824,0.5098039215686274,0.5777438248026483,0.12308473714964002,75
47,5.4513038158416744,0.35526668164270514,0.5086281299591064,0.002915998418110308,64,15,adam,0.05,"{'batch_size': 64, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.05}",0.512987012987013,0.7532467532467533,0.5098039215686274,0.5098039215686274,0.5294117647058824,0.5630506748153807,0.09537602237704629,86
48,5.623750066757202,0.08266903089258963,0.5144773006439209,0.004120748136111398,64,20,RMSprop,0.001,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.001}",0.8441558441558441,0.8506493506493507,0.8496732026143791,0.8627450980392157,0.9411764705882353,0.869679993209405,0.036259504297972055,16
49,5.698158502578735,0.22117717480577148,0.5226457595825196,0.011007317584504876,64,20,RMSprop,0.01,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.01}",0.6623376623376623,0.6493506493506493,0.8888888888888888,0.5816993464052288,0.7124183006535948,0.6989389695272049,0.10373663831918203,31
50,5.654194450378418,0.06523121803966064,0.5336533546447754,0.022147847159738936,64,20,RMSprop,0.1,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.1}",0.5844155844155844,0.7142857142857143,0.5555555555555556,0.5294117647058824,0.5490196078431373,0.5865376453611748,0.06626451769261847,69
51,5.64774374961853,0.09576872916535677,0.5284476757049561,0.022051695941448374,64,20,RMSprop,0.2,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.2}",0.564935064935065,0.5454545454545454,0.5359477124183006,0.5228758169934641,0.6862745098039216,0.5710975299210593,0.059198173265970606,80
52,6.233417749404907,1.1539613198974172,0.5658732414245605,0.06408596595998783,64,20,RMSprop,0.3,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.3}",0.5844155844155844,0.512987012987013,0.5359477124183006,0.5098039215686274,0.5424836601307189,0.5371275783040488,0.026816354447494074,100
53,5.621610021591186,0.035946982342570266,0.5249754905700683,0.017534910902172393,64,20,RMSprop,0.05,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.05}",0.4935064935064935,0.551948051948052,0.5098039215686274,0.5098039215686274,0.673202614379085,0.547653000594177,0.06569338289909135,95
54,6.234257364273072,0.1099913508611312,0.5142741203308105,0.009042342853037918,64,20,adam,0.001,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'adam', 'optimizer__learning_rate': 0.001}",0.948051948051948,0.9545454545454546,0.9738562091503268,0.934640522875817,0.9607843137254902,0.9543756896698075,0.013038837663434904,3
55,6.144563484191894,0.0943332337163678,0.5194722175598144,0.010751350036006387,64,20,adam,0.01,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'adam', 'optimizer__learning_rate': 0.01}",0.7597402597402597,0.6363636363636364,0.9019607843137255,0.7908496732026143,0.7450980392156863,0.7668024785671844,0.0853009781419112,26
56,6.320463037490844,0.164817507703016,0.535919189453125,0.043952213884395894,64,20,adam,0.1,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'adam', 'optimizer__learning_rate': 0.1}",0.512987012987013,0.7662337662337663,0.7712418300653595,0.5228758169934641,0.5098039215686274,0.616628469569646,0.12428164102312046,57
57,6.238373613357544,0.10895160176667845,0.528765869140625,0.00899941708016472,64,20,adam,0.2,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'adam', 'optimizer__learning_rate': 0.2}",0.512987012987013,0.512987012987013,0.5098039215686274,0.5098039215686274,0.5294117647058824,0.5149987267634326,0.007345769522533622,106
58,6.2324422836303714,0.0886365049082382,0.5409558296203614,0.02228720348218918,64,20,adam,0.3,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'adam', 'optimizer__learning_rate': 0.3}",0.512987012987013,0.7142857142857143,0.49019607843137253,0.803921568627451,0.7843137254901961,0.6611408199643494,0.1338311935361544,38
59,6.194048595428467,0.06164652290930724,0.5171788692474365,0.0032730481338976588,64,20,adam,0.05,"{'batch_size': 64, 'epochs': 20, 'optimizer': 'adam', 'optimizer__learning_rate': 0.05}",0.8701298701298701,0.6818181818181818,0.5359477124183006,0.5294117647058824,0.803921568627451,0.6842458195399372,0.1377294243947181,34
60,7.280756139755249,0.1257804869370989,0.5236692905426026,0.010618909100703967,64,30,RMSprop,0.001,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.001}",0.9285714285714286,0.8376623376623377,0.9738562091503268,0.9673202614379085,0.7516339869281046,0.8918088447500214,0.08528313622242722,12
61,7.9746569156646725,1.2977193978041222,0.5291351795196533,0.009231027931961844,64,30,RMSprop,0.01,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.01}",0.5844155844155844,0.7207792207792207,0.8169934640522876,0.738562091503268,0.8300653594771242,0.738163144045497,0.08786456463554532,28
62,7.2662616729736325,0.136742440621332,0.5186728954315185,0.009293154151199147,64,30,RMSprop,0.1,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.1}",0.6883116883116883,0.6883116883116883,0.8300653594771242,0.7908496732026143,0.6274509803921569,0.7249978779390543,0.07427352806479777,30
63,7.202907943725586,0.07683395064616637,0.5120564937591553,0.0035732553628195596,64,30,RMSprop,0.2,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.2}",0.512987012987013,0.5584415584415584,0.5098039215686274,0.5294117647058824,0.5882352941176471,0.5397759103641457,0.029732470271357725,99
64,7.255391263961792,0.12149577514542023,0.5113909244537354,0.004688796727100262,64,30,RMSprop,0.3,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.3}",0.7467532467532467,0.6623376623376623,0.5947712418300654,0.6993464052287581,0.5751633986928104,0.6556743909685085,0.06393467828673347,40
65,7.136830902099609,0.09148202454019581,0.5099584579467773,0.004921719898476179,64,30,RMSprop,0.05,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.05}",0.551948051948052,0.512987012987013,0.5359477124183006,0.5424836601307189,0.5294117647058824,0.5345556404379933,0.013106887398985346,102
66,7.876044893264771,0.1575242461045507,0.511473274230957,0.00434001912489862,64,30,adam,0.001,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.001}",0.8506493506493507,0.961038961038961,0.9738562091503268,0.9150326797385621,0.9934640522875817,0.9388082505729564,0.05108246265319336,4
67,7.748394393920899,0.0853273696750359,0.5126396656036377,0.0018150140865875297,64,30,adam,0.01,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.01}",0.6883116883116883,0.9090909090909091,0.8888888888888888,0.9281045751633987,0.7581699346405228,0.8345131992190815,0.09431974546833831,20
68,7.8791765689849855,0.17549409421106124,0.5188371658325195,0.004347484149383747,64,30,adam,0.1,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.1}",0.4675324675324675,0.512987012987013,0.5359477124183006,0.5098039215686274,0.9411764705882353,0.5934895170189287,0.1752406273189051,66
69,7.792933940887451,0.08260905008514868,0.5246443271636962,0.011730338663086436,64,30,adam,0.2,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.2}",0.551948051948052,0.487012987012987,0.5098039215686274,0.7712418300653595,0.869281045751634,0.637857567269332,0.15354507894893926,44
